Settlement Date,Settlement Period,Gas,Coal,Oil,PumpedStorage,Hydro,Nuclear,Other,SolarUtility,WindOffshore,WindOnshore
13/02/2015,39,14906,15956,0,615,734.5,8515,595.5,0,2458,1320
13/02/2015,40,13956.5,15851,0,479.5,663.5,8512,596.5,0,2429,1272.5
13/02/2015,41,12924,15826,0,364,590,8511,596.5,0,2514.5,1147
13/02/2015,42,11184.5,15930.5,0,385,557,8502,596.5,0,2430,1043
13/02/2015,43,9582.5,15931,0,406.5,476,8485,594,0,2461,936.5
13/02/2015,44,7945,15760.5,0,352,468,8485.5,594.5,0,2477,882
13/02/2015,45,6887,15474,0,488,453.5,8492,593.5,0,2455.5,841
13/02/2015,46,5865.5,14933.5,0,314,446,8488.5,596.5,0,2485,828.5
13/02/2015,48,3289.5,13993,0,156.5,423,8491,586.5,0,2400,819
13/02/2015,47,4433.5,14197,0,19.5,422,8492,577,0,2497.5,801
14/02/2015,43,7329,16612,0,483,431,8377,76,0,970,1217
14/02/2015,48,3221,14754,0,0,409,8374,76,0,891,1212
14/02/2015,42,8610,17075,0,328,503,8383,76,0,995,1199
14/02/2015,44,6011,16520,0,595,428,8379,76,0,859,1190
14/02/2015,47,3644,15203,0,47,410,8372,76,0,933,1183
14/02/2015,41,10011,17151,0,339,570,8395,76,0,926,1169
14/02/2015,46,4188,16284,0,185,426,8376,76,0,831,1141
14/02/2015,45,4766,16588,0,296,428,8382,76,0,815,1127
14/02/2015,40,11179,17325,0,414,625,8384,76,0,905,1043
14/02/2015,39,12105,17779,0,632,668,8385,76,0,950,981
14/02/2015,38,12859,17848,0,843,751,8391,76,0,1004,937
14/02/2015,3,2946,14508.5,0,0,398.5,8491.5,595.5,0,2265,889
14/02/2015,37,12927,17802,0,1256,756,8405,76,15,1053,870
14/02/2015,5,2678.5,13914,0,0,397,8494,606.5,0,2169.5,843
14/02/2015,4,2864.5,14037.5,0,0,396,8492.5,607,0,2225.5,838
14/02/2015,35,11988,17727,0,349,591,8407,75,176,883,834
14/02/2015,2,2961,14372.5,0,148,423.5,8490.5,594.5,0,2329,827.5
14/02/2015,34,10239,17645,0,294,457,8410,75,325,898,826
14/02/2015,1,3176,13889,0,0,423.5,8498,592,0,2351,819
14/02/2015,36,12994,17850,0,1357,756,8402,75,0,952,809
14/02/2015,7,2720.5,13797.5,0,0,396,8474.5,607.5,0,1931.5,802.5
14/02/2015,6,2822.5,13889.5,0,0,396,8482.5,606.5,0,1936,776.5
14/02/2015,9,2449,12950,0,0,396.5,8474.5,607,0,1795,776.5
14/02/2015,8,2455.5,13437.5,0,0,396.5,8471,608,0,1821,773.5
14/02/2015,10,2469,12613,0,0,396.5,8467,606.5,0,1822,752
14/02/2015,32,8516,17579,0,300,405,8421,76,607,797,701
14/02/2015,33,8937,17637,0,306,422,8419,75,475,933,700
14/02/2015,11,2467.5,12544.5,0,0,396,8475,607.5,0,1690,698.5
14/02/2015,31,8376,17608,0,287,413,8419,75,739,646,692
14/02/2015,13,2656.5,13262.5,0,0,395,8466.5,607,0,1485,678.5
14/02/2015,12,2455,12956,0,0,396.5,8474,607.5,0,1622,677.5
14/02/2015,30,8732,17505,0,151,415,8424,75,829,578,674
14/02/2015,14,3016,13640.5,0,0,397,8473.5,607,0,1339.5,660
14/02/2015,25,9067,17341,0,789,671,8447,75,871,984,628
14/02/2015,29,9016,17415,0,214,421,8432,74,920,639,626
14/02/2015,15,3503.5,14706.5,0,23.5,454,8477,607.5,0,1273,616.5
14/02/2015,24,9112,17224,0,679,658,8449,75,829,1169,606
14/02/2015,28,9140,17433,0,142,422,8437,75,933,727,593
14/02/2015,23,9217,17059,0,695,769,8451,75,788,1208,589
14/02/2015,26,9274,17338,0,567,621,8446,75,909,832,553
14/02/2015,27,9490,17352,0,144,429,8443,75,947,783,540
14/02/2015,22,9605,16951,0,459,807,8447,75,612,1147,538
14/02/2015,21,9411,16881,0,600,596,8445,75,437,1260,517
14/02/2015,16,4299,15822,0,149,465,8472,76,0,1239,513
14/02/2015,17,5288,16372,0,575,618,8472,76,12,1261,492
14/02/2015,20,9226,16923,0,429,576,8452,75,294,1245,488
14/02/2015,18,6809,16779,0,627,623,8461,76,82,1261,483
14/02/2015,19,8535,16899,0,426,577,8455,75,152,1239,475
15/02/2015,40,10062,15966,0,468,529,7980,76,0,1491,2892
15/02/2015,39,10717,16099,0,1009,527,7972,76,0,1439,2834
15/02/2015,41,9247,15732,0,540,548,7977,76,0,1455,2776
15/02/2015,37,12280,16311,0,780,539,7973,75,11,1385,2776
15/02/2015,43,7249,15413,0,340,482,7976,69,0,1438,2735
15/02/2015,36,12174,16303,0,816,539,7976,75,0,1340,2735
15/02/2015,38,11777,16279,0,614,538,7973,75,0,1415,2703
15/02/2015,44,6018,14898,0,298,479,7979,71,0,1439,2688
15/02/2015,42,8211,15402,0,365,544,7978,76,0,1424,2679
15/02/2015,35,10931,16071,0,344,538,7972,76,212,1381,2585
15/02/2015,45,5946,14359,0,410,499,7982,76,0,1467,2506
15/02/2015,46,5162,13931,0,251,496,7983,76,0,1413,2402
15/02/2015,34,8985,16028,0,319,487,7976,76,340,1418,2385
15/02/2015,47,3913,13536,0,0,482,7981,75,0,1309,2363
15/02/2015,48,3745,12711,0,0,483,7986,75,0,1354,2349
15/02/2015,22,7157.5,14728,0,334.5,571.5,8384,607,886.5,431.5,2279.5
15/02/2015,33,7857,16131,0,297,483,7971,76,469,1379,2264
15/02/2015,28,6965,15600,0,318,466,8373,74,887,927,2157
15/02/2015,30,7224,15778,0,294,449,7969,74,823,935,2136
15/02/2015,16,2886,12523,0,0,464,8385,76,0,585,2134
15/02/2015,32,7463,15932,0,312,482,7977,76,596,1311,2129
15/02/2015,21,6759,15418,0,97,589,8384,75,497,427,2102
15/02/2015,29,7478,15503,0,423,450,7980,74,922,806,2096
15/02/2015,27,7436,15623,0,293,465,8379,75,851,905,2080
15/02/2015,15,2800,13013,0,0,462,8387,76,0,627,2038
15/02/2015,20,6113,15223,0,0,561,8389,75,348,418,2033
15/02/2015,17,3272,13863,0,0,476,8380,75,13,489,2010
15/02/2015,19,4681,15275,0,0,565,8378,75,198,441,1976
15/02/2015,14,2747,13420,0,0,403,8387,76,0,578,1971
15/02/2015,18,3721,14843,0,0,482,8387,75,106,485,1968
15/02/2015,31,7272,15889,0,314,478,7969,76,724,1106,1965
15/02/2015,23,7526,15409,0,591,535,8375,75,849,465,1962
15/02/2015,24,7857,15536,0,579,537,8378,76,925,504,1928
15/02/2015,25,8118,15543,0,557,566,8377,76,1002,600,1918
15/02/2015,13,2617,13167,0,0,395,8386,76,0,561,1910
15/02/2015,26,8050,15564,0,455,534,8382,76,926,737,1869
15/02/2015,12,2625,12570,0,0,394,8388,75,0,643,1819
15/02/2015,11,2682,12434,0,0,397,8381,75,0,745,1621
15/02/2015,10,2626,12591,0,0,377,8386,75,0,893,1498
15/02/2015,9,2570,12845,0,0,375,8383,75,0,935,1492
15/02/2015,7,2720,13772,0,0,374,8383,75,0,936,1484
15/02/2015,8,2579,13188,0,0,374,8379,75,0,880,1467
15/02/2015,6,2882,14234,0,0,374,8384,75,0,877,1446
15/02/2015,5,2871,14477,0,0,373,8387,76,0,801,1396
15/02/2015,4,3159,14669,0,0,387,8381,75,0,751,1318
15/02/2015,2,3309,14670,0,0,396,8373,75,0,747,1298
15/02/2015,3,3325,14692,0,0,388,8375,75,0,730,1279
15/02/2015,1,3081,14707,0,0,399,8382,76,0,783,1216
16/02/2015,4,3811,12951,0,0,449,7974,58,0,1243,2438
16/02/2015,3,4069,13085,0,0,457,7975,58,0,1227,2390
16/02/2015,5,3357,12951,0,0,450,7977,58,0,1288,2386
16/02/2015,6,3384,12513,0,0,449,7978,59,0,1308,2369
16/02/2015,1,3896,12438,0,0,489,7979,75,0,1211,2353
16/02/2015,2,4036,12901,0,0,489,7974,66,0,1167,2294
16/02/2015,7,3364,12358,0,0,450,7973,59,0,1345,2223
16/02/2015,8,3315,12276,0,0,451,7980,58,0,1388,2016
16/02/2015,48,3548,14765,0,0,465,7939,76,0,1267,2004
16/02/2015,47,4130,14966,0,16,480,7939,76,0,1301,1965
16/02/2015,30,13497,17316,0,442,520,7826,75,684,1153,1890
16/02/2015,46,5938,16188,0,198,561,7935,76,0,1098,1864
16/02/2015,45,7780,16510,0,433,579,7947,76,0,982,1857
16/02/2015,28,13879,17240,0,354,775,7823,74,691,1055,1842
16/02/2015,29,13770,17273,0,370,533,7817,74,732,1139,1830
16/02/2015,27,14041,17319,0,462,924,7823,75,651,971,1793
16/02/2015,9,3352,12623,0,0,451,7981,58,0,1382,1778
16/02/2015,31,13611,17506,0,432,546,7826,76,636,1168,1728
16/02/2015,44,9400,16545,0,624,581,7932,75,0,963,1713
16/02/2015,40,15672,17736,0,497,706,7905,76,0,902,1713
16/02/2015,26,13858,17349,0,565,954,7820,75,628,962,1709
16/02/2015,33,14004,17809,0,291,566,7835,75,395,1174,1699
16/02/2015,37,16884,18053,0,1105,1044,7875,76,35,1215,1696
16/02/2015,32,13872,17574,0,308,570,7830,75,515,1227,1688
16/02/2015,36,16446,18036,0,1157,1046,7846,76,0,1194,1686
16/02/2015,38,16462,18062,0,922,1020,7875,76,0,1235,1670
16/02/2015,39,16425,17993,0,717,706,7898,76,0,1030,1665
16/02/2015,35,15450,17964,0,448,796,7835,76,200,1309,1658
16/02/2015,43,11559,16670,0,617,596,7914,76,0,875,1654
16/02/2015,10,3368,12711,0,0,474,7977,58,0,1353,1644
16/02/2015,42,13355,17008,0,384,681,7902,75,0,780,1639
16/02/2015,41,14806,17348,0,408,696,7907,75,0,791,1634
16/02/2015,25,13895,17324,0,857,955,7819,72,604,1025,1577
16/02/2015,34,14838,17923,0,296,624,7842,75,298,1229,1563
16/02/2015,11,3612,13402,0,0,491,7977,58,0,1323,1484
16/02/2015,24,14033,17249,0,999,936,7825,59,521,1031,1330
16/02/2015,12,4097,13692,0,0,491,7972,59,0,1019,1252
16/02/2015,23,14269,17205,0,985,833,7815,59,437,949,1243
16/02/2015,22,14253,17092,0,633,974,7830,58,365,857,1117
16/02/2015,21,14124,17065,0,946,935,7818,58,292,839,953
16/02/2015,13,5448,14553,0,301,508,7961,59,0,508,952
16/02/2015,20,14023,17115,0,984,849,7810,58,215,838,912
16/02/2015,19,14266,17047,0,560,781,7825,58,138,790,912
16/02/2015,16,11440,16700,0,398,684,7848,58,0,605,904
16/02/2015,14,7364,15617,0,321,525,7912,59,0,455,895
16/02/2015,15,9931,16406,0,271,664,7869,59,0,562,876
16/02/2015,17,12450,16899,0,411,781,7829,58,15,695,867
16/02/2015,18,13884,16937,0,358,782,7829,58,76,714,829
17/02/2015,26,9010,16111,0,330,657,7977,75,2004,1503,3123
17/02/2015,25,9114,16157,0,556,663,7969,75,1941,1482,3120
17/02/2015,27,8684,16142,0,505,552,7974,74,2068,1519,3102
17/02/2015,28,8779,16106,0,341,533,7973,74,2006,1515,3055
17/02/2015,29,8975,15982,0,391,544,7974,74,1944,1481,3037
17/02/2015,42,11230,16541,0,519,810,7968,75,0,1365,3034
17/02/2015,30,9422,15888,0,347,542,7978,75,1737,1374,3028
17/02/2015,41,12897,16572,0,508,812,7973,75,0,1318,3016
17/02/2015,43,9986,16167,0,298,725,7972,75,0,1353,2997
17/02/2015,24,9546,16173,0,413,662,7950,75,1777,1467,2991
17/02/2015,23,9980,16197,0,464,663,7936,75,1612,1542,2925
17/02/2015,39,15530,16479,0,1043,929,7975,76,0,1240,2901
17/02/2015,32,10584,16080,0,297,546,7987,75,1260,1339,2890
17/02/2015,31,10019,15897,0,453,543,7978,75,1530,1325,2874
17/02/2015,22,10362,16198,0,321,695,7948,75,1339,1519,2872
17/02/2015,40,14615,16483,0,412,804,7975,76,0,1279,2837
17/02/2015,44,8232,15766,0,335,700,7976,75,0,1313,2828
17/02/2015,33,11662,15943,0,292,612,7982,75,990,1289,2817
17/02/2015,38,16178,16456,0,1422,946,7975,76,0,1260,2802
17/02/2015,46,6544,14618,0,180,560,7980,75,0,1284,2788
17/02/2015,17,9970,16184,0,356,725,7980,75,41,2298,2786
17/02/2015,45,7655,15508,0,357,625,7971,75,0,1341,2781
17/02/2015,16,8567,16116,0,289,650,7989,75,0,2416,2776
17/02/2015,34,13225,15864,0,288,643,7980,75,706,1170,2760
17/02/2015,21,10711,16353,0,409,768,7975,75,1067,1687,2758
17/02/2015,18,10913,16414,0,307,733,7979,75,253,2191,2738
17/02/2015,35,14424,15889,0,597,801,7979,75,422,1241,2707
17/02/2015,36,15967,16152,0,1261,945,7978,76,0,1302,2704
17/02/2015,37,16670,16379,0,1418,945,7976,76,30,1309,2692
17/02/2015,20,10774,16605,0,295,773,7983,75,766,1895,2678
17/02/2015,19,10896,16566,0,294,772,7981,75,465,2023,2672
17/02/2015,9,2679,13503,0,0,443,7987,75,0,1613,2670
17/02/2015,10,2733,13069,0,0,447,7987,75,0,1796,2667
17/02/2015,15,8110,15124,0,271,634,7985,76,0,2416,2645
17/02/2015,8,2653,13494,0,0,423,7987,75,0,1501,2633
17/02/2015,47,4769,13101,0,0,522,7984,75,0,1290,2606
17/02/2015,7,2679,14103,0,0,422,7980,75,0,1377,2593
17/02/2015,48,4205,12535,0,0,528,7989,75,0,1349,2548
17/02/2015,14,6721,14269,0,0,485,7987,75,0,2568,2503
17/02/2015,11,3047,14132,0,0,458,7978,76,0,1804,2489
17/02/2015,6,2816,14455,0,0,421,7983,76,0,1182,2487
17/02/2015,12,3765,14706,0,0,460,7982,76,0,1858,2368
17/02/2015,13,4908,14298,0,0,461,7982,75,0,2140,2291
17/02/2015,5,3061,14516,0,0,421,7972,76,0,1186,2233
17/02/2015,4,3177,14581,0,0,421,7971,76,0,1542,2171
17/02/2015,3,3325,14964,0,0,424,7966,75,0,1729,2160
17/02/2015,2,3501,15422,0,0,427,7950,75,0,1539,2132
17/02/2015,1,3514,15322,0,0,428,7942,76,0,1377,2042
18/02/2015,39,13230,16358,0,397,865,7977,76,0,2972,3687
18/02/2015,41,10625,15401,0,285,683,7988,75,0,3108,3668
18/02/2015,40,11699,15735,0,414,716,7973,75,0,3022,3632
18/02/2015,38,13889,16293,0,1005,876,7986,76,0,3018,3583
18/02/2015,37,14461,16221,0,1286,891,7984,76,33,2877,3544
18/02/2015,36,14419,16185,0,824,906,7985,75,0,2670,3514
18/02/2015,33,10341,15802,0,314,634,7980,75,764,2667,3493
18/02/2015,34,11705,15941,0,302,645,7985,75,551,2637,3476
18/02/2015,42,9030,15298,0,567,678,7973,76,0,3072,3449
18/02/2015,35,13183,15936,0,305,681,7988,75,339,2590,3448
18/02/2015,32,9551,15546,0,323,635,7983,75,959,2730,3442
18/02/2015,26,9529,15387,0,323,732,7980,75,1702,2396,3439
18/02/2015,31,9259,15301,0,310,637,7977,75,1154,2715,3412
18/02/2015,25,10047,15480,0,343,716,7984,75,1724,2295,3405
18/02/2015,28,9156,15422,0,298,638,7984,74,1580,2407,3374
18/02/2015,43,7774,14954,0,494,546,7973,75,0,3001,3326
18/02/2015,27,9543,15388,0,354,642,7980,75,1679,2395,3320
18/02/2015,44,6465,14224,0,441,511,7971,75,0,2961,3290
18/02/2015,29,9300,15345,0,303,639,7983,74,1481,2457,3281
18/02/2015,30,9318,15259,0,298,638,7979,75,1318,2554,3264
18/02/2015,24,10145,15568,0,519,725,7985,75,1573,2064,3214
18/02/2015,19,11181,16431,0,306,711,7985,75,408,2045,3142
18/02/2015,45,6142,14093,0,593,500,7972,75,0,3006,3129
18/02/2015,18,10951,16351,0,295,711,7988,75,223,2012,3094
18/02/2015,20,11098,16487,0,292,707,7986,75,664,2077,3093
18/02/2015,21,10916,16414,0,295,746,7982,75,920,1937,3080
18/02/2015,23,10512,15643,0,556,727,7984,75,1422,2013,3079
18/02/2015,46,5246,13333,0,325,498,7973,75,0,3032,3077
18/02/2015,22,10722,16062,0,291,744,7984,75,1171,1977,3068
18/02/2015,17,10446,16198,0,343,683,7989,75,38,1980,2975
18/02/2015,47,4361,12534,0,303,475,7969,75,0,3043,2866
18/02/2015,16,9640,15891,0,317,609,7985,75,0,1886,2831
18/02/2015,48,3358,12606,0,69,474,7974,75,0,3032,2723
18/02/2015,15,8914,15214,0,248,602,7983,75,0,1842,2698
18/02/2015,10,3684,12015,0,0,486,7974,75,0,1682,2659
18/02/2015,9,3715,11888,0,0,485,7972,75,0,1760,2644
18/02/2015,12,4707,12860,0,0,510,7976,75,0,1796,2621
18/02/2015,5,3656,12612,0,0,483,7979,74,0,1688,2618
18/02/2015,4,3868,12907,0,0,490,7977,74,0,1648,2608
18/02/2015,13,5438,13251,0,0,510,7976,75,0,1801,2580
18/02/2015,8,3510,11577,0,0,480,7975,75,0,1806,2575
18/02/2015,11,4248,12869,0,0,509,7973,75,0,1709,2566
18/02/2015,14,6881,14467,0,0,514,7978,75,0,1789,2550
18/02/2015,6,3695,12594,0,0,466,7964,76,0,1740,2544
18/02/2015,7,3724,12054,0,0,467,7971,75,0,1769,2522
18/02/2015,3,4375,13171,0,0,489,7982,75,0,1586,2518
18/02/2015,1,4539,12831,0,0,529,7982,76,0,1414,2447
18/02/2015,2,4605,13203,0,0,529,7987,76,0,1536,2409
19/02/2015,28,9562,17486,0,311,635,7952,74,471,3078,3159
19/02/2015,27,9815,17369,0,409,656,7964,75,524,2872,3155
19/02/2015,26,9985,17330,0,416,719,7988,75,516,2796,3134
19/02/2015,29,9699,17515,0,378,590,7944,74,419,3057,3125
19/02/2015,31,9462,17750,0,316,618,7942,75,460,3030,3044
19/02/2015,32,9669,17795,0,362,631,7941,75,389,2983,3030
19/02/2015,30,9692,17616,0,313,591,7949,74,439,3000,3011
19/02/2015,25,10058,17321,0,595,794,7978,75,507,2943,3009
19/02/2015,23,9581,17330,0,514,805,7973,75,385,2946,2981
19/02/2015,16,6976,16266,0,449,540,7979,75,0,2880,2966
19/02/2015,18,8795,17072,0,646,594,7975,75,149,2869,2963
19/02/2015,22,9331,17351,0,587,798,7982,75,366,3107,2927
19/02/2015,24,9841,17335,0,591,796,7974,75,446,2881,2927
19/02/2015,17,8270,16789,0,532,569,7980,75,53,2754,2917
19/02/2015,19,8664,17137,0,540,633,7978,75,246,3052,2848
19/02/2015,15,5974,15750,0,305,550,7979,75,0,3010,2844
19/02/2015,33,10481,17865,0,454,676,7953,75,319,2672,2800
19/02/2015,21,9073,17188,0,658,670,7976,75,346,3136,2788
19/02/2015,20,8915,17251,0,453,650,7980,75,296,3181,2782
19/02/2015,9,2642,10817,0,0,476,7984,75,0,3202,2695
19/02/2015,1,3024,12440,0,0,477,7978,76,0,3015,2669
19/02/2015,10,2898,10614,0,0,470,7971,75,0,3268,2658
19/02/2015,34,11826,17873,0,465,774,7984,75,239,2713,2653
19/02/2015,2,3370,12655,0,0,479,7979,75,0,3056,2618
19/02/2015,11,3013,10831,0,0,466,7985,75,0,3277,2613
19/02/2015,14,5055,14447,0,120,486,7982,75,0,3170,2590
19/02/2015,12,3195,11399,0,0,467,7982,75,0,3302,2577
19/02/2015,3,3312,12524,0,0,463,7982,75,0,3171,2529
19/02/2015,5,3146,11819,0,0,477,7987,74,0,3225,2503
19/02/2015,6,3131,11626,0,0,478,7977,76,0,3208,2499
19/02/2015,4,3182,12317,0,0,477,7979,74,0,3122,2479
19/02/2015,13,4175,12794,0,5,481,7981,75,0,3283,2464
19/02/2015,8,2663,10709,0,0,476,7973,76,0,3189,2425
19/02/2015,38,13778,18119,0,1187,1068,7983,76,0,2529,2383
19/02/2015,7,2761,11057,0,0,477,7984,76,0,3204,2381
19/02/2015,35,13404,17890,0,543,865,7985,76,159,2652,2379
19/02/2015,37,14605,18031,0,1336,1068,7985,76,21,2579,2287
19/02/2015,36,14539,17974,0,1000,1069,7983,75,0,2591,2276
19/02/2015,39,13115,18097,0,851,1057,7976,76,0,2535,2261
19/02/2015,41,9797,18093,0,749,886,7973,76,0,2357,2245
19/02/2015,40,11409,18038,0,644,1053,7982,76,0,2520,2231
19/02/2015,42,8979,18049,0,932,880,7973,76,0,2326,2113
19/02/2015,43,8226,17694,0,538,847,7976,76,0,2246,1976
19/02/2015,44,6435,17328,0,445,841,7976,76,0,2157,1925
19/02/2015,45,5979,17112,0,640,810,7974,75,0,2087,1859
19/02/2015,48,2921,14955,0,0,641,7971,76,0,2277,1821
19/02/2015,46,4832,16598,0,516,754,7974,76,0,2104,1777
19/02/2015,47,3328,15679,0,0,642,7977,75,0,2193,1758
20/02/2015,28,11919,16919,0,340,808,7942,74,1024,791,2123
20/02/2015,29,12198,16955,0,402,789,7949,74,1017,613,2058
20/02/2015,26,12887,16831,0,399,828,7945,75,1062,710,2007
20/02/2015,25,12902,16839,0,559,845,7935,76,1093,624,2004
20/02/2015,27,12511,16888,0,285,819,7946,75,1031,787,1990
20/02/2015,24,12889,16834,0,607,856,7945,75,1020,586,1919
20/02/2015,1,2844,14425,0,0,641,7974,76,0,2269,1897
20/02/2015,30,11915,16910,0,449,804,7980,75,921,506,1838
20/02/2015,23,12435,16886,0,870,852,7940,75,947,689,1823
20/02/2015,2,3098,14645,0,0,639,7973,76,0,2083,1785
20/02/2015,31,11938,16960,0,393,758,7979,75,824,499,1705
20/02/2015,4,3011,14711,0,0,608,7979,75,0,2139,1649
20/02/2015,22,12229,16892,0,976,935,7941,75,806,701,1645
20/02/2015,3,3248,14924,0,0,605,7984,75,0,2131,1640
20/02/2015,5,2935,14299,0,0,612,7984,75,0,2158,1565
20/02/2015,9,2906,13370,0,0,579,7978,75,0,1749,1527
20/02/2015,11,3445,14126,0,0,605,7981,76,0,1573,1519
20/02/2015,6,3008,14277,0,0,609,7980,76,0,2182,1503
20/02/2015,32,12345,16944,0,491,762,7979,75,714,514,1474
20/02/2015,13,4734,15227,0,0,625,7984,75,0,1217,1464
20/02/2015,8,2857,13507,0,0,578,7989,76,0,1797,1460
20/02/2015,12,3956,14479,0,0,608,7977,75,0,1482,1456
20/02/2015,10,3076,13501,0,0,591,7978,75,0,1632,1452
20/02/2015,21,12614,16873,0,851,1005,7959,76,665,675,1448
20/02/2015,7,2983,13961,0,0,593,7977,76,0,1865,1429
20/02/2015,33,12853,16899,0,410,765,7983,75,604,464,1391
20/02/2015,14,6713,16153,0,0,652,7977,75,0,1096,1369
20/02/2015,34,13913,16935,0,353,791,7978,75,463,551,1353
20/02/2015,15,8759,16618,0,194,871,7982,75,0,995,1336
20/02/2015,20,12880,16787,0,931,1005,7975,75,486,695,1294
20/02/2015,35,14871,16938,0,650,1046,7978,75,323,580,1282
20/02/2015,36,16207,16857,0,1484,1047,7977,76,0,604,1249
20/02/2015,37,16870,16951,0,1829,1048,7977,76,52,523,1239
20/02/2015,41,13644,16550,0,464,875,7980,76,0,715,1235
20/02/2015,17,11753,17063,0,542,877,7971,75,36,548,1219
20/02/2015,47,5554,14394,0,0,688,7978,76,0,920,1218
20/02/2015,16,10030,16963,0,314,873,7976,75,0,712,1209
20/02/2015,19,12833,16766,0,1143,1004,7976,75,307,604,1204
20/02/2015,40,14937,16554,0,940,1021,7979,76,0,667,1192
20/02/2015,18,12542,16897,0,1061,915,7970,75,172,532,1190
20/02/2015,46,7172,15287,0,111,773,7971,76,0,807,1189
20/02/2015,39,15525,16772,0,1577,1029,7980,76,0,593,1188
20/02/2015,38,16409,16931,0,1819,1048,7978,76,0,519,1185
20/02/2015,42,11626,16535,0,680,871,7974,75,0,725,1153
20/02/2015,45,8220,15829,0,345,777,7974,76,0,638,1149
20/02/2015,48,4606,14226,0,0,683,7970,76,0,958,1138
20/02/2015,43,10561,16542,0,351,779,7978,75,0,727,1136
20/02/2015,44,9029,16280,0,502,778,7969,76,0,649,1109
21/02/2015,25,8058,14390,0,524,833,7933,75,1739,1519,2165
21/02/2015,28,7618,14103,0,238,741,7975,74,1549,1456,2158
21/02/2015,24,8286,14406,0,507,833,7940,76,1598,1421,2114
21/02/2015,27,8012,14221,0,387,739,7976,75,1602,1298,2110
21/02/2015,26,7976,14304,0,543,829,7959,75,1670,1392,2098
21/02/2015,29,7302,14208,0,220,742,7971,74,1497,1558,2095
21/02/2015,30,7206,14355,0,178,739,7975,76,1357,1534,2001
21/02/2015,23,8449,14408,0,588,834,7933,75,1458,1289,1980
21/02/2015,31,7507,14293,0,334,664,7979,76,1217,1580,1934
21/02/2015,22,8581,14470,0,554,975,7941,76,1205,1500,1876
21/02/2015,21,8589,14734,0,510,983,7952,75,953,1579,1818
21/02/2015,32,7939,14421,0,538,672,7974,76,1086,1404,1802
21/02/2015,12,4242,12107,0,0,601,7980,76,0,1563,1720
21/02/2015,18,7933,13886,0,327,964,7977,75,224,1659,1677
21/02/2015,13,4650,12393,0,0,620,7973,76,0,1571,1664
21/02/2015,14,4964,12603,0,0,642,7970,76,0,1495,1657
21/02/2015,17,6603,13846,0,262,834,7975,76,40,1665,1644
21/02/2015,15,5645,12755,0,1,793,7976,75,0,1547,1643
21/02/2015,19,8393,14614,0,382,985,7973,76,407,1704,1629
21/02/2015,33,9176,14417,0,451,700,7982,76,955,1365,1626
21/02/2015,16,6117,13233,0,203,793,7977,75,0,1560,1625
21/02/2015,20,8624,14876,0,385,984,7975,75,680,1649,1593
21/02/2015,11,4164,12207,0,0,601,7977,76,0,1225,1579
21/02/2015,8,4277,12062,0,0,587,7978,76,0,1560,1566
21/02/2015,7,4470,12806,0,0,587,7984,76,0,1508,1547
21/02/2015,34,10965,14280,0,374,728,7918,76,671,1313,1547
21/02/2015,9,4222,11849,0,0,587,7979,76,0,1431,1529
21/02/2015,10,4275,12084,0,0,589,7973,76,0,1221,1514
21/02/2015,5,4600,13578,0,0,586,7977,74,0,1200,1498
21/02/2015,6,4767,13476,0,0,586,7977,75,0,1245,1469
21/02/2015,2,4717,13858,0,0,664,7980,76,0,1088,1454
21/02/2015,3,4638,13794,0,0,585,7974,75,0,1054,1449
21/02/2015,4,4521,13629,0,0,586,7983,74,0,1095,1411
21/02/2015,35,12898,14294,0,508,865,7790,76,387,1340,1366
21/02/2015,1,4522,14001,0,0,672,7972,76,0,1015,1344
21/02/2015,36,14614,14332,0,1093,1003,7777,76,0,1411,1246
21/02/2015,37,15417,14322,0,1810,1004,7770,76,59,1368,1100
21/02/2015,38,15308,14335,0,1996,1000,7772,76,0,1200,967
21/02/2015,39,14718,14338,0,1216,998,7773,76,0,1351,938
21/02/2015,40,13888,14502,0,471,992,7770,76,0,1392,891
21/02/2015,41,13451,14618,0,389,857,7774,75,0,1475,815
21/02/2015,42,11847,14731,0,312,858,7773,76,0,1659,805
21/02/2015,43,10577,14425,0,416,785,7771,76,0,1720,753
21/02/2015,44,9052,14447,0,317,785,7772,76,0,1893,678
21/02/2015,45,7685,14441,0,307,783,7769,76,0,1901,641
21/02/2015,46,7126,14137,0,274,782,7767,76,0,1826,555
21/02/2015,47,6275,13972,0,0,699,7775,76,0,1709,498
21/02/2015,48,5620,14048,0,0,683,7776,76,0,1630,485
22/02/2015,29,8475,14125,0,479,743,7563,74,382,3160,3496
22/02/2015,30,8454,14138,0,403,743,7560,75,328,3137,3491
22/02/2015,31,8820,14045,0,533,712,7568,75,274,3163,3417
22/02/2015,28,8443,14080,0,385,736,7597,74,464,3174,3393
