Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume(MWh),Market Index Price(£/MWh)
06-Jan-2016,38,N2EXMIDP,0,0
06-Jan-2016,38,APXMIDP,1320.8,44.09
06-Jan-2016,39,N2EXMIDP,0,0
06-Jan-2016,39,APXMIDP,2331.25,42.01
06-Jan-2016,40,N2EXMIDP,0,0
06-Jan-2016,40,APXMIDP,1674.3,38.74
06-Jan-2016,41,N2EXMIDP,0,0
06-Jan-2016,41,APXMIDP,1869.85,38.49
06-Jan-2016,42,N2EXMIDP,0,0
06-Jan-2016,42,APXMIDP,2068.9,38.28
06-Jan-2016,43,N2EXMIDP,0,0
06-Jan-2016,43,APXMIDP,1367.8,35.08
06-Jan-2016,44,N2EXMIDP,0,0
06-Jan-2016,44,APXMIDP,1117.1,34.85
06-Jan-2016,45,N2EXMIDP,0,0
06-Jan-2016,45,APXMIDP,1403.15,34.51
06-Jan-2016,46,N2EXMIDP,0,0
06-Jan-2016,46,APXMIDP,1809.6,33.31
06-Jan-2016,47,N2EXMIDP,0,0
06-Jan-2016,47,APXMIDP,1046.5,32.13
06-Jan-2016,48,N2EXMIDP,0,0
06-Jan-2016,48,APXMIDP,680.15,30.99
07-Jan-2016,1,APXMIDP,398.6,30.93
07-Jan-2016,1,N2EXMIDP,0,0
07-Jan-2016,2,APXMIDP,415.45,36.54
07-Jan-2016,2,N2EXMIDP,0,0
07-Jan-2016,3,APXMIDP,346.15,36.16
07-Jan-2016,3,N2EXMIDP,0,0
07-Jan-2016,4,N2EXMIDP,0,0
07-Jan-2016,4,APXMIDP,327.15,33.74
07-Jan-2016,5,N2EXMIDP,0,0
07-Jan-2016,5,APXMIDP,489.65,34.41
07-Jan-2016,6,APXMIDP,563.7,33.23
07-Jan-2016,6,N2EXMIDP,0,0
07-Jan-2016,7,APXMIDP,620.7,28.11
07-Jan-2016,7,N2EXMIDP,0,0
07-Jan-2016,8,APXMIDP,560.7,20.8
07-Jan-2016,8,N2EXMIDP,0,0
07-Jan-2016,9,APXMIDP,634.2,16.2
07-Jan-2016,9,N2EXMIDP,0,0
07-Jan-2016,10,APXMIDP,628.6,17.47
07-Jan-2016,10,N2EXMIDP,0,0
07-Jan-2016,11,APXMIDP,592,25.16
07-Jan-2016,11,N2EXMIDP,0,0
07-Jan-2016,12,APXMIDP,585.7,27.38
07-Jan-2016,12,N2EXMIDP,0,0
07-Jan-2016,13,APXMIDP,867.5,33.35
07-Jan-2016,13,N2EXMIDP,0,0
07-Jan-2016,14,APXMIDP,917.75,29.7
07-Jan-2016,14,N2EXMIDP,0,0
07-Jan-2016,15,APXMIDP,740.95,32.01
07-Jan-2016,15,N2EXMIDP,0,0
07-Jan-2016,16,N2EXMIDP,0,0
07-Jan-2016,16,APXMIDP,611.25,32.63
07-Jan-2016,17,APXMIDP,538.25,34.6
07-Jan-2016,17,N2EXMIDP,0,0
07-Jan-2016,18,N2EXMIDP,0,0
07-Jan-2016,18,APXMIDP,573.5,29.4
07-Jan-2016,19,APXMIDP,681.45,34.76
07-Jan-2016,19,N2EXMIDP,0,0
07-Jan-2016,20,N2EXMIDP,0,0
07-Jan-2016,20,APXMIDP,738.05,35.33
07-Jan-2016,21,N2EXMIDP,0,0
07-Jan-2016,21,APXMIDP,812.4,36.2
07-Jan-2016,22,APXMIDP,893.85,37.43
07-Jan-2016,22,N2EXMIDP,0,0
07-Jan-2016,23,N2EXMIDP,0,0
07-Jan-2016,23,APXMIDP,899.35,38.18
07-Jan-2016,24,N2EXMIDP,0,0
07-Jan-2016,24,APXMIDP,1038.4,39.48
07-Jan-2016,25,N2EXMIDP,0,0
07-Jan-2016,25,APXMIDP,947.4,39.1
07-Jan-2016,26,APXMIDP,940.9,39.2
07-Jan-2016,26,N2EXMIDP,0,0
07-Jan-2016,27,APXMIDP,1093.15,39.86
07-Jan-2016,27,N2EXMIDP,0,0
07-Jan-2016,28,APXMIDP,1062.95,39.37
07-Jan-2016,28,N2EXMIDP,0,0
07-Jan-2016,29,APXMIDP,1102.45,39.3
07-Jan-2016,29,N2EXMIDP,0,0
07-Jan-2016,30,APXMIDP,1111.95,38.95
07-Jan-2016,30,N2EXMIDP,0,0
07-Jan-2016,31,APXMIDP,1492.65,43.72
07-Jan-2016,31,N2EXMIDP,0,0
07-Jan-2016,32,N2EXMIDP,0,0
07-Jan-2016,32,APXMIDP,1286.75,43.86
07-Jan-2016,33,N2EXMIDP,0,0
07-Jan-2016,33,APXMIDP,1250.65,44.44
07-Jan-2016,34,APXMIDP,1364.3,50.76
07-Jan-2016,34,N2EXMIDP,0,0
07-Jan-2016,35,N2EXMIDP,0,0
07-Jan-2016,35,APXMIDP,1532.95,51.63
07-Jan-2016,36,N2EXMIDP,0,0
07-Jan-2016,36,APXMIDP,1646.85,49.94
07-Jan-2016,37,N2EXMIDP,0,0
07-Jan-2016,37,APXMIDP,1621.65,48.33
07-Jan-2016,38,APXMIDP,1719.1,47.4
07-Jan-2016,38,N2EXMIDP,0,0
07-Jan-2016,39,N2EXMIDP,0,0
07-Jan-2016,39,APXMIDP,1439.7,37.04
07-Jan-2016,40,APXMIDP,1016.6,37.01
07-Jan-2016,40,N2EXMIDP,0,0
07-Jan-2016,41,N2EXMIDP,0,0
07-Jan-2016,41,APXMIDP,920.05,37.01
07-Jan-2016,42,N2EXMIDP,0,0
07-Jan-2016,42,APXMIDP,1209.25,35.77
07-Jan-2016,43,N2EXMIDP,0,0
07-Jan-2016,43,APXMIDP,1450.3,33.18
07-Jan-2016,44,N2EXMIDP,0,0
07-Jan-2016,44,APXMIDP,1821.7,33.06
07-Jan-2016,45,N2EXMIDP,0,0
07-Jan-2016,45,APXMIDP,1551.35,32.36
07-Jan-2016,46,N2EXMIDP,0,0
07-Jan-2016,46,APXMIDP,2563.85,31.07
07-Jan-2016,47,N2EXMIDP,0,0
07-Jan-2016,47,APXMIDP,843.35,28.7
07-Jan-2016,48,APXMIDP,623.4,27.46
07-Jan-2016,48,N2EXMIDP,0,0
08-Jan-2016,1,N2EXMIDP,0,0
08-Jan-2016,1,APXMIDP,525.5,28.8
08-Jan-2016,2,N2EXMIDP,0,0
08-Jan-2016,2,APXMIDP,679.8,31.15
08-Jan-2016,3,N2EXMIDP,0,0
08-Jan-2016,3,APXMIDP,386.35,33.29
08-Jan-2016,4,N2EXMIDP,0,0
08-Jan-2016,4,APXMIDP,436.2,32.7
08-Jan-2016,5,N2EXMIDP,0,0
08-Jan-2016,5,APXMIDP,547.5,32.91
08-Jan-2016,6,N2EXMIDP,0,0
08-Jan-2016,6,APXMIDP,476,32.59
08-Jan-2016,7,N2EXMIDP,0,0
08-Jan-2016,7,APXMIDP,360.55,34.54
08-Jan-2016,8,N2EXMIDP,0,0
08-Jan-2016,8,APXMIDP,245,32.92
08-Jan-2016,9,N2EXMIDP,0,0
08-Jan-2016,9,APXMIDP,269.5,33.34
08-Jan-2016,10,N2EXMIDP,0,0
08-Jan-2016,10,APXMIDP,310,34.16
08-Jan-2016,11,N2EXMIDP,0,0
08-Jan-2016,11,APXMIDP,453.95,34.75
08-Jan-2016,12,N2EXMIDP,0,0
08-Jan-2016,12,APXMIDP,556,33.13
08-Jan-2016,13,N2EXMIDP,0,0
08-Jan-2016,13,APXMIDP,814,34.91
08-Jan-2016,14,N2EXMIDP,0,0
08-Jan-2016,14,APXMIDP,1003.5,37.06
08-Jan-2016,15,N2EXMIDP,0,0
08-Jan-2016,15,APXMIDP,1003.2,37.17
08-Jan-2016,16,N2EXMIDP,0,0
08-Jan-2016,16,APXMIDP,486.05,42.85
08-Jan-2016,17,N2EXMIDP,0,0
08-Jan-2016,17,APXMIDP,309.3,50.21
08-Jan-2016,18,N2EXMIDP,0,0
08-Jan-2016,18,APXMIDP,411.25,49.52
08-Jan-2016,19,N2EXMIDP,0,0
08-Jan-2016,19,APXMIDP,564.6,50.1
08-Jan-2016,20,N2EXMIDP,0,0
08-Jan-2016,20,APXMIDP,618.1,52.6
08-Jan-2016,21,N2EXMIDP,0,0
08-Jan-2016,21,APXMIDP,626.7,52.27
08-Jan-2016,22,N2EXMIDP,0,0
08-Jan-2016,22,APXMIDP,683.05,49.96
08-Jan-2016,23,N2EXMIDP,0,0
08-Jan-2016,23,APXMIDP,503.5,52.02
08-Jan-2016,24,N2EXMIDP,0,0
08-Jan-2016,24,APXMIDP,510.4,44.05
08-Jan-2016,25,N2EXMIDP,0,0
08-Jan-2016,25,APXMIDP,629.45,40.82
08-Jan-2016,26,N2EXMIDP,0,0
08-Jan-2016,26,APXMIDP,753.35,38.62
08-Jan-2016,27,N2EXMIDP,0,0
08-Jan-2016,27,APXMIDP,380.55,34.37
08-Jan-2016,28,N2EXMIDP,0,0
08-Jan-2016,28,APXMIDP,405.8,33.96
08-Jan-2016,29,N2EXMIDP,0,0
08-Jan-2016,29,APXMIDP,389.2,34.24
08-Jan-2016,30,N2EXMIDP,0,0
08-Jan-2016,30,APXMIDP,390.45,33.98
08-Jan-2016,31,N2EXMIDP,0,0
08-Jan-2016,31,APXMIDP,1031.5,37.74
08-Jan-2016,32,N2EXMIDP,0,0
08-Jan-2016,32,APXMIDP,705.25,40.67
08-Jan-2016,33,N2EXMIDP,0,0
08-Jan-2016,33,APXMIDP,688.05,42.45
08-Jan-2016,34,N2EXMIDP,0,0
08-Jan-2016,34,APXMIDP,988.1,51.97
08-Jan-2016,35,N2EXMIDP,0,0
08-Jan-2016,35,APXMIDP,1161.85,55.3
08-Jan-2016,36,N2EXMIDP,0,0
08-Jan-2016,36,APXMIDP,1179.85,51.69
08-Jan-2016,37,N2EXMIDP,0,0
08-Jan-2016,37,APXMIDP,912.45,48.51
08-Jan-2016,38,N2EXMIDP,0,0
08-Jan-2016,38,APXMIDP,901.25,46.5
08-Jan-2016,39,N2EXMIDP,0,0
08-Jan-2016,39,APXMIDP,780.65,37.72
08-Jan-2016,40,N2EXMIDP,0,0
08-Jan-2016,40,APXMIDP,521.25,37.16
08-Jan-2016,41,N2EXMIDP,0,0
08-Jan-2016,41,APXMIDP,748.05,35.82
08-Jan-2016,42,N2EXMIDP,0,0
08-Jan-2016,42,APXMIDP,763.6,36.02
08-Jan-2016,43,N2EXMIDP,0,0
08-Jan-2016,43,APXMIDP,893.9,35.56
08-Jan-2016,44,N2EXMIDP,0,0
08-Jan-2016,44,APXMIDP,997.7,35.31
08-Jan-2016,45,N2EXMIDP,0,0
08-Jan-2016,45,APXMIDP,930.4,35.46
08-Jan-2016,46,N2EXMIDP,0,0
08-Jan-2016,46,APXMIDP,1251,35.21
08-Jan-2016,47,N2EXMIDP,0,0
08-Jan-2016,47,APXMIDP,913.75,37.09
08-Jan-2016,48,N2EXMIDP,0,0
08-Jan-2016,48,APXMIDP,485.4,35.27
09-Jan-2016,1,APXMIDP,442.95,36.12
09-Jan-2016,1,N2EXMIDP,0,0
09-Jan-2016,2,APXMIDP,404.85,37.13
09-Jan-2016,2,N2EXMIDP,0,0
09-Jan-2016,3,APXMIDP,240.4,47.75
09-Jan-2016,3,N2EXMIDP,0,0
09-Jan-2016,4,N2EXMIDP,0,0
09-Jan-2016,4,APXMIDP,221.2,39.8
09-Jan-2016,5,N2EXMIDP,0,0
09-Jan-2016,5,APXMIDP,380.85,40
09-Jan-2016,6,APXMIDP,415.75,40.7
09-Jan-2016,6,N2EXMIDP,0,0
09-Jan-2016,7,APXMIDP,381.85,35.87
09-Jan-2016,7,N2EXMIDP,0,0
09-Jan-2016,8,APXMIDP,326.65,33.62
09-Jan-2016,8,N2EXMIDP,0,0
09-Jan-2016,9,APXMIDP,375.15,30.5
09-Jan-2016,9,N2EXMIDP,0,0
09-Jan-2016,10,APXMIDP,448.55,30.61
09-Jan-2016,10,N2EXMIDP,0,0
09-Jan-2016,11,APXMIDP,372.15,30.81
09-Jan-2016,11,N2EXMIDP,0,0
09-Jan-2016,12,APXMIDP,366.6,30.9
09-Jan-2016,12,N2EXMIDP,0,0
09-Jan-2016,13,APXMIDP,534.75,32.42
09-Jan-2016,13,N2EXMIDP,0,0
09-Jan-2016,14,APXMIDP,776.85,27.3
09-Jan-2016,14,N2EXMIDP,0,0
09-Jan-2016,15,APXMIDP,1165.3,30.5
09-Jan-2016,15,N2EXMIDP,0,0
09-Jan-2016,16,N2EXMIDP,0,0
09-Jan-2016,16,APXMIDP,905.35,30.2
09-Jan-2016,17,APXMIDP,538.75,30.75
09-Jan-2016,17,N2EXMIDP,0,0
09-Jan-2016,18,N2EXMIDP,0,0
09-Jan-2016,18,APXMIDP,280.05,31.39
09-Jan-2016,19,APXMIDP,394.55,32.91
09-Jan-2016,19,N2EXMIDP,0,0
09-Jan-2016,20,N2EXMIDP,0,0
09-Jan-2016,20,APXMIDP,504.95,31.97
09-Jan-2016,21,N2EXMIDP,0,0
09-Jan-2016,21,APXMIDP,685.35,32.08
09-Jan-2016,22,APXMIDP,628.1,32.56
09-Jan-2016,22,N2EXMIDP,0,0
09-Jan-2016,23,N2EXMIDP,0,0
09-Jan-2016,23,APXMIDP,607.4,34.09
09-Jan-2016,24,N2EXMIDP,0,0
09-Jan-2016,24,APXMIDP,735.3,34.02
09-Jan-2016,25,N2EXMIDP,0,0
09-Jan-2016,25,APXMIDP,724.65,34.02
09-Jan-2016,26,APXMIDP,742.55,33.83
09-Jan-2016,26,N2EXMIDP,0,0
09-Jan-2016,27,APXMIDP,587.5,32.61
09-Jan-2016,27,N2EXMIDP,0,0
09-Jan-2016,28,APXMIDP,608.85,32.41
09-Jan-2016,28,N2EXMIDP,0,0
09-Jan-2016,29,APXMIDP,544.25,31.95
09-Jan-2016,29,N2EXMIDP,0,0
09-Jan-2016,30,APXMIDP,641.25,31.3
09-Jan-2016,30,N2EXMIDP,0,0
09-Jan-2016,31,APXMIDP,810.25,30.92
09-Jan-2016,31,N2EXMIDP,0,0
09-Jan-2016,32,N2EXMIDP,0,0
09-Jan-2016,32,APXMIDP,721.05,31.31
09-Jan-2016,33,N2EXMIDP,0,0
09-Jan-2016,33,APXMIDP,634.15,30.73
09-Jan-2016,34,APXMIDP,474.8,38.44
09-Jan-2016,34,N2EXMIDP,0,0
09-Jan-2016,35,N2EXMIDP,0,0
09-Jan-2016,35,APXMIDP,435,62.33
09-Jan-2016,36,N2EXMIDP,0,0
09-Jan-2016,36,APXMIDP,544,62.78
09-Jan-2016,37,N2EXMIDP,0,0
09-Jan-2016,37,APXMIDP,556.3,43.62
09-Jan-2016,38,APXMIDP,707.45,36.75
09-Jan-2016,38,N2EXMIDP,0,0
09-Jan-2016,39,N2EXMIDP,0,0
09-Jan-2016,39,APXMIDP,800.4,36.37
09-Jan-2016,40,APXMIDP,739.45,34.75
09-Jan-2016,40,N2EXMIDP,0,0
09-Jan-2016,41,N2EXMIDP,0,0
09-Jan-2016,41,APXMIDP,994.35,34.27
09-Jan-2016,42,N2EXMIDP,0,0
09-Jan-2016,42,APXMIDP,1210.55,33.92
09-Jan-2016,43,N2EXMIDP,0,0
09-Jan-2016,43,APXMIDP,1653,33.38
09-Jan-2016,44,N2EXMIDP,0,0
09-Jan-2016,44,APXMIDP,1650.1,32.93
09-Jan-2016,45,N2EXMIDP,0,0
09-Jan-2016,45,APXMIDP,1599.55,32.79
09-Jan-2016,46,N2EXMIDP,0,0
09-Jan-2016,46,APXMIDP,1910,32.62
09-Jan-2016,47,N2EXMIDP,0,0
09-Jan-2016,47,APXMIDP,673.65,34.12
09-Jan-2016,48,APXMIDP,429.5,33.06
09-Jan-2016,48,N2EXMIDP,0,0
10-Jan-2016,1,N2EXMIDP,0,0
10-Jan-2016,1,APXMIDP,358.55,33.82
10-Jan-2016,2,N2EXMIDP,0,0
10-Jan-2016,2,APXMIDP,340.65,32.88
10-Jan-2016,3,N2EXMIDP,0,0
10-Jan-2016,3,APXMIDP,441.2,30.62
10-Jan-2016,4,N2EXMIDP,0,0
10-Jan-2016,4,APXMIDP,314.2,24.02
10-Jan-2016,5,N2EXMIDP,0,0
10-Jan-2016,5,APXMIDP,358.15,22.61
10-Jan-2016,6,N2EXMIDP,0,0
10-Jan-2016,6,APXMIDP,462.95,22.41
10-Jan-2016,7,N2EXMIDP,0,0
10-Jan-2016,7,APXMIDP,698,23.43
10-Jan-2016,8,N2EXMIDP,0,0
10-Jan-2016,8,APXMIDP,595.5,23.93
10-Jan-2016,9,N2EXMIDP,0,0
10-Jan-2016,9,APXMIDP,705.15,22.98
10-Jan-2016,10,N2EXMIDP,0,0
10-Jan-2016,10,APXMIDP,740.5,21.94
10-Jan-2016,11,N2EXMIDP,0,0
10-Jan-2016,11,APXMIDP,685.95,21.91
10-Jan-2016,12,N2EXMIDP,0,0
10-Jan-2016,12,APXMIDP,617.85,23.16
10-Jan-2016,13,N2EXMIDP,0,0
10-Jan-2016,13,APXMIDP,703.75,23.37
10-Jan-2016,14,N2EXMIDP,0,0
10-Jan-2016,14,APXMIDP,911.8,23.36
10-Jan-2016,15,N2EXMIDP,0,0
10-Jan-2016,15,APXMIDP,803.2,24.11
10-Jan-2016,16,N2EXMIDP,0,0
10-Jan-2016,16,APXMIDP,961.35,25.27
10-Jan-2016,17,N2EXMIDP,0,0
10-Jan-2016,17,APXMIDP,633,29.3
10-Jan-2016,18,N2EXMIDP,0,0
10-Jan-2016,18,APXMIDP,913.95,29.67
10-Jan-2016,19,N2EXMIDP,0,0
10-Jan-2016,19,APXMIDP,778.5,30.54
10-Jan-2016,20,N2EXMIDP,0,0
10-Jan-2016,20,APXMIDP,1065.25,32.06
10-Jan-2016,21,N2EXMIDP,0,0
10-Jan-2016,21,APXMIDP,798.2,32.17
10-Jan-2016,22,N2EXMIDP,0,0
10-Jan-2016,22,APXMIDP,667.6,32
10-Jan-2016,23,N2EXMIDP,0,0
10-Jan-2016,23,APXMIDP,696.65,32.9
10-Jan-2016,24,N2EXMIDP,0,0
10-Jan-2016,24,APXMIDP,608.85,32.5
10-Jan-2016,25,N2EXMIDP,0,0
10-Jan-2016,25,APXMIDP,698.5,32.51
10-Jan-2016,26,N2EXMIDP,0,0
10-Jan-2016,26,APXMIDP,697.5,32.62
10-Jan-2016,27,N2EXMIDP,0,0
10-Jan-2016,27,APXMIDP,536.5,33.22
10-Jan-2016,28,N2EXMIDP,0,0
10-Jan-2016,28,APXMIDP,587,33.03
10-Jan-2016,29,N2EXMIDP,0,0
10-Jan-2016,29,APXMIDP,657,32.58
10-Jan-2016,30,N2EXMIDP,0,0
10-Jan-2016,30,APXMIDP,683.85,32.19
10-Jan-2016,31,N2EXMIDP,0,0
10-Jan-2016,31,APXMIDP,1031.95,35.54
10-Jan-2016,32,N2EXMIDP,0,0
10-Jan-2016,32,APXMIDP,1100.1,35.45
10-Jan-2016,33,N2EXMIDP,0,0
10-Jan-2016,33,APXMIDP,869.55,37.78
10-Jan-2016,34,N2EXMIDP,0,0
10-Jan-2016,34,APXMIDP,772.5,42.34
10-Jan-2016,35,N2EXMIDP,0,0
10-Jan-2016,35,APXMIDP,852.25,54.22
10-Jan-2016,36,N2EXMIDP,0,0
10-Jan-2016,36,APXMIDP,844.05,53.99
10-Jan-2016,37,N2EXMIDP,0,0
10-Jan-2016,37,APXMIDP,898.35,52.17
10-Jan-2016,38,N2EXMIDP,0,0
10-Jan-2016,38,APXMIDP,856.95,46.55
10-Jan-2016,39,N2EXMIDP,0,0
10-Jan-2016,39,APXMIDP,1141.5,36.56
10-Jan-2016,40,N2EXMIDP,0,0
10-Jan-2016,40,APXMIDP,1164.95,37.43
10-Jan-2016,41,N2EXMIDP,0,0
10-Jan-2016,41,APXMIDP,1127.95,37.93
10-Jan-2016,42,N2EXMIDP,0,0
10-Jan-2016,42,APXMIDP,960.45,36.33
10-Jan-2016,43,N2EXMIDP,0,0
10-Jan-2016,43,APXMIDP,715.05,33.33
10-Jan-2016,44,N2EXMIDP,0,0
10-Jan-2016,44,APXMIDP,801,32.57
10-Jan-2016,45,N2EXMIDP,0,0
10-Jan-2016,45,APXMIDP,948.1,32.12
10-Jan-2016,46,N2EXMIDP,0,0
10-Jan-2016,46,APXMIDP,1092.95,32.01
10-Jan-2016,47,N2EXMIDP,0,0
10-Jan-2016,47,APXMIDP,499.5,29.64
10-Jan-2016,48,N2EXMIDP,0,0
10-Jan-2016,48,APXMIDP,352.35,28.63
11-Jan-2016,1,APXMIDP,478,28.64
11-Jan-2016,1,N2EXMIDP,0,0
11-Jan-2016,2,APXMIDP,346.45,31.41
11-Jan-2016,2,N2EXMIDP,0,0
11-Jan-2016,3,APXMIDP,316,32.64
11-Jan-2016,3,N2EXMIDP,0,0
11-Jan-2016,4,N2EXMIDP,0,0
11-Jan-2016,4,APXMIDP,372,32.27
11-Jan-2016,5,N2EXMIDP,0,0
11-Jan-2016,5,APXMIDP,262.5,32.81
11-Jan-2016,6,APXMIDP,301.4,33.87
11-Jan-2016,6,N2EXMIDP,0,0
11-Jan-2016,7,APXMIDP,591.45,32.26
11-Jan-2016,7,N2EXMIDP,0,0
11-Jan-2016,8,APXMIDP,580,32.15
11-Jan-2016,8,N2EXMIDP,0,0
11-Jan-2016,9,APXMIDP,577.4,31.03
11-Jan-2016,9,N2EXMIDP,0,0
11-Jan-2016,10,APXMIDP,628.1,30.15
11-Jan-2016,10,N2EXMIDP,0,0
11-Jan-2016,11,APXMIDP,623,29.84
11-Jan-2016,11,N2EXMIDP,0,0
11-Jan-2016,12,APXMIDP,436,29.2
11-Jan-2016,12,N2EXMIDP,0,0
11-Jan-2016,13,APXMIDP,741,32.77
11-Jan-2016,13,N2EXMIDP,0,0
11-Jan-2016,14,APXMIDP,881,32.3
11-Jan-2016,14,N2EXMIDP,0,0
11-Jan-2016,15,APXMIDP,621.45,35.24
11-Jan-2016,15,N2EXMIDP,0,0
11-Jan-2016,16,N2EXMIDP,0,0
11-Jan-2016,16,APXMIDP,370.45,39.97
11-Jan-2016,17,APXMIDP,266,37.28
11-Jan-2016,17,N2EXMIDP,0,0
11-Jan-2016,18,N2EXMIDP,0,0
11-Jan-2016,18,APXMIDP,705.5,39.45
11-Jan-2016,19,APXMIDP,703.1,46.73
11-Jan-2016,19,N2EXMIDP,0,0
11-Jan-2016,20,N2EXMIDP,0,0
11-Jan-2016,20,APXMIDP,744,46.11
11-Jan-2016,21,N2EXMIDP,0,0
11-Jan-2016,21,APXMIDP,610.35,46.4
11-Jan-2016,22,APXMIDP,561.6,46.7
11-Jan-2016,22,N2EXMIDP,0,0
11-Jan-2016,23,N2EXMIDP,0,0
11-Jan-2016,23,APXMIDP,577.85,47.67
11-Jan-2016,24,N2EXMIDP,0,0
11-Jan-2016,24,APXMIDP,603.95,47.03
11-Jan-2016,25,N2EXMIDP,0,0
11-Jan-2016,25,APXMIDP,811.25,46.21
11-Jan-2016,26,APXMIDP,755.85,46.33
11-Jan-2016,26,N2EXMIDP,0,0
11-Jan-2016,27,APXMIDP,700.55,45.05
11-Jan-2016,27,N2EXMIDP,0,0
11-Jan-2016,28,APXMIDP,634.75,43.35
11-Jan-2016,28,N2EXMIDP,0,0
11-Jan-2016,29,APXMIDP,789.65,42.59
11-Jan-2016,29,N2EXMIDP,0,0
11-Jan-2016,30,APXMIDP,972.4,40.13
11-Jan-2016,30,N2EXMIDP,0,0
11-Jan-2016,31,APXMIDP,1323.5,38.57
11-Jan-2016,31,N2EXMIDP,0,0
11-Jan-2016,32,N2EXMIDP,0,0
11-Jan-2016,32,APXMIDP,1246,38.44
11-Jan-2016,33,N2EXMIDP,0,0
11-Jan-2016,33,APXMIDP,933.5,40.84
11-Jan-2016,34,APXMIDP,1109.7,45.91
11-Jan-2016,34,N2EXMIDP,0,0
11-Jan-2016,35,N2EXMIDP,0,0
11-Jan-2016,35,APXMIDP,1280.05,47.6
11-Jan-2016,36,N2EXMIDP,0,0
11-Jan-2016,36,APXMIDP,1247.25,44.95
11-Jan-2016,37,N2EXMIDP,0,0
11-Jan-2016,37,APXMIDP,1312.85,41.58
11-Jan-2016,38,APXMIDP,1338.25,41.36
11-Jan-2016,38,N2EXMIDP,0,0
11-Jan-2016,39,N2EXMIDP,0,0
11-Jan-2016,39,APXMIDP,1533.45,38.04
11-Jan-2016,40,APXMIDP,1210.75,37.58
11-Jan-2016,40,N2EXMIDP,0,0
11-Jan-2016,41,N2EXMIDP,0,0
11-Jan-2016,41,APXMIDP,1205.7,37.09
11-Jan-2016,42,N2EXMIDP,0,0
11-Jan-2016,42,APXMIDP,1251.95,36.84
11-Jan-2016,43,N2EXMIDP,0,0
11-Jan-2016,43,APXMIDP,1443.95,36.18
11-Jan-2016,44,N2EXMIDP,0,0
11-Jan-2016,44,APXMIDP,1711.25,35.65
11-Jan-2016,45,N2EXMIDP,0,0
11-Jan-2016,45,APXMIDP,1622.95,33.41
11-Jan-2016,46,N2EXMIDP,0,0
11-Jan-2016,46,APXMIDP,1984,32.72
11-Jan-2016,47,N2EXMIDP,0,0
11-Jan-2016,47,APXMIDP,750.95,31.83
11-Jan-2016,48,APXMIDP,506.75,30.76
11-Jan-2016,48,N2EXMIDP,0,0
12-Jan-2016,1,N2EXMIDP,0,0
12-Jan-2016,1,APXMIDP,398.9,31.03
12-Jan-2016,2,N2EXMIDP,0,0
12-Jan-2016,2,APXMIDP,659.85,32.42
12-Jan-2016,3,N2EXMIDP,0,0
12-Jan-2016,3,APXMIDP,561.5,33.25
12-Jan-2016,4,N2EXMIDP,0,0
12-Jan-2016,4,APXMIDP,458.15,30.98
12-Jan-2016,5,N2EXMIDP,0,0
12-Jan-2016,5,APXMIDP,442.85,28.49
12-Jan-2016,6,N2EXMIDP,0,0
12-Jan-2016,6,APXMIDP,509.65,28.42
12-Jan-2016,7,N2EXMIDP,0,0
12-Jan-2016,7,APXMIDP,553.7,24.9
12-Jan-2016,8,N2EXMIDP,0,0
12-Jan-2016,8,APXMIDP,322.15,23.28
12-Jan-2016,9,N2EXMIDP,0,0
12-Jan-2016,9,APXMIDP,413.1,16.6
12-Jan-2016,10,N2EXMIDP,0,0
12-Jan-2016,10,APXMIDP,547.65,15.09
12-Jan-2016,11,N2EXMIDP,0,0
12-Jan-2016,11,APXMIDP,554.5,14.96
12-Jan-2016,12,N2EXMIDP,0,0
12-Jan-2016,12,APXMIDP,624.6,18.87
12-Jan-2016,13,N2EXMIDP,0,0
12-Jan-2016,13,APXMIDP,555.2,25.17
12-Jan-2016,14,N2EXMIDP,0,0
12-Jan-2016,14,APXMIDP,883.25,31.77
12-Jan-2016,15,N2EXMIDP,0,0
12-Jan-2016,15,APXMIDP,959.1,32.21
12-Jan-2016,16,N2EXMIDP,0,0
12-Jan-2016,16,APXMIDP,784.35,32.37
12-Jan-2016,17,N2EXMIDP,0,0
12-Jan-2016,17,APXMIDP,451.75,31.05
12-Jan-2016,18,N2EXMIDP,0,0
12-Jan-2016,18,APXMIDP,617.15,27.9
12-Jan-2016,19,N2EXMIDP,0,0
12-Jan-2016,19,APXMIDP,879.9,30.24
12-Jan-2016,20,N2EXMIDP,0,0
12-Jan-2016,20,APXMIDP,920.2,30.4
12-Jan-2016,21,N2EXMIDP,0,0
12-Jan-2016,21,APXMIDP,1111.75,30.16
12-Jan-2016,22,N2EXMIDP,0,0
12-Jan-2016,22,APXMIDP,1080.45,30.22
12-Jan-2016,23,N2EXMIDP,0,0
12-Jan-2016,23,APXMIDP,892.85,30.57
12-Jan-2016,24,N2EXMIDP,0,0
12-Jan-2016,24,APXMIDP,949.6,30.42
12-Jan-2016,25,N2EXMIDP,0,0
12-Jan-2016,25,APXMIDP,933,30.79
12-Jan-2016,26,N2EXMIDP,0,0
12-Jan-2016,26,APXMIDP,937.3,31.11
12-Jan-2016,27,N2EXMIDP,0,0
12-Jan-2016,27,APXMIDP,849.9,30.87
12-Jan-2016,28,N2EXMIDP,0,0
